sheet,source_file,year_code,state,exiting_total2,attempts_to_contact_unsuccessful,complete_prior_to_reaching_max_age_for_part_c,deceased,moved_out_of_state,not_eligible_for_part_b_exit_with_no_referrals,not_eligible_for_part_b_exit_with_referrals_to_other_programs,part_b_eligibility_not_determined,part_b_eligible_continuing_in_part_c,part_b_eligible_exiting_part_c,withdrawal_by_parent
PI_N,2021-cexiting-2.xlsx,2021,Rhode Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,South Carolina,12,1,0,0,1,2,0,3,NA,3,2
PI_N,2021-cexiting-2.xlsx,2021,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,Tennessee,18,3,0,0,1,1,0,2,0,6,5
PI_N,2021-cexiting-2.xlsx,2021,Texas,23,6,0,0,2,1,0,5,NA,5,4
PI_N,2021-cexiting-2.xlsx,2021,Utah,56,5,1,0,2,2,3,10,0,19,14
PI_N,2021-cexiting-2.xlsx,2021,Vermont,0,0,0,0,0,0,0,0,0,0,0
PI_N,2021-cexiting-2.xlsx,2021,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0
PI_N,2021-cexiting-2.xlsx,2021,Virginia,11,4,0,0,1,1,0,1,NA,3,1
PI_N,2021-cexiting-2.xlsx,2021,Washington,97,17,0,1,4,2,4,9,0,39,21
PI_N,2021-cexiting-2.xlsx,2021,West Virginia,3,0,0,0,1,0,0,1,NA,1,0
PI_N,2021-cexiting-2.xlsx,2021,Wisconsin,5,0,0,0,0,0,0,3,0,2,0
PI_N,2021-cexiting-2.xlsx,2021,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,1089,112,60,5,51,57,29,236,69,294,176
WH_N,2021-cexiting-2.xlsx,2021,Alabama,2054,191,173,8,60,42,21,197,NA,593,769
WH_N,2021-cexiting-2.xlsx,2021,Alaska,410,41,35,1,46,17,11,40,0,127,92
WH_N,2021-cexiting-2.xlsx,2021,American Samoa,0,0,0,0,0,0,0,0,0,0,0
WH_N,2021-cexiting-2.xlsx,2021,Arizona,2499,242,120,15,125,70,104,250,0,1110,463
WH_N,2021-cexiting-2.xlsx,2021,Arkansas,788,56,110,1,26,19,41,102,NA,270,163
WH_N,2021-cexiting-2.xlsx,2021,California,9098,430,711,19,397,310,410,2348,NA,3617,856
WH_N,2021-cexiting-2.xlsx,2021,Colorado,4302,209,0,6,264,245,234,693,NA,1362,1289
WH_N,2021-cexiting-2.xlsx,2021,Connecticut,2446,185,207,2,81,177,137,218,1,975,463
WH_N,2021-cexiting-2.xlsx,2021,Delaware,521,31,43,1,19,47,7,34,0,290,49
WH_N,2021-cexiting-2.xlsx,2021,District of Columbia,257,13,72,0,48,12,2,6,20,15,69
WH_N,2021-cexiting-2.xlsx,2021,Florida,5223,492,429,7,202,104,130,1578,NA,1734,547
WH_N,2021-cexiting-2.xlsx,2021,Georgia,2834,200,80,3,22,85,169,877,0,1337,61
WH_N,2021-cexiting-2.xlsx,2021,Guam,3,0,1,0,1,0,0,0,NA,0,1
WH_N,2021-cexiting-2.xlsx,2021,Hawaii,174,9,8,1,32,2,6,27,NA,53,36
WH_N,2021-cexiting-2.xlsx,2021,Idaho,1423,159,96,2,69,68,40,284,NA,325,380
WH_N,2021-cexiting-2.xlsx,2021,Illinois,9846,817,1466,13,255,32,775,1108,NA,4487,893
WH_N,2021-cexiting-2.xlsx,2021,Indiana,4989,275,1123,8,81,262,133,1085,NA,1316,706
WH_N,2021-cexiting-2.xlsx,2021,Iowa,2301,159,203,6,41,75,275,106,NA,868,568
WH_N,2021-cexiting-2.xlsx,2021,Kansas,3141,147,409,4,107,136,96,638,NA,1311,293
WH_N,2021-cexiting-2.xlsx,2021,Kentucky,3101,416,436,3,83,130,256,406,0,1099,272
WH_N,2021-cexiting-2.xlsx,2021,Louisiana,2490,171,276,9,81,66,93,377,NA,1098,319
WH_N,2021-cexiting-2.xlsx,2021,Maine,903,74,31,0,17,38,9,171,NA,346,217
WH_N,2021-cexiting-2.xlsx,2021,Maryland,3993,187,1095,8,111,15,17,84,1385,469,622
WH_N,2021-cexiting-2.xlsx,2021,Massachusetts,10521,1153,355,6,335,850,301,303,NA,3884,3334
WH_N,2021-cexiting-2.xlsx,2021,Michigan,7904,1005,1148,10,348,562,245,540,NA,2840,1206
WH_N,2021-cexiting-2.xlsx,2021,Minnesota,3255,178,233,7,79,291,176,169,0,1638,484
WH_N,2021-cexiting-2.xlsx,2021,Mississippi,678,83,46,1,5,38,8,121,NA,195,181
WH_N,2021-cexiting-2.xlsx,2021,Missouri,3576,119,108,15,128,462,233,306,NA,1762,443
WH_N,2021-cexiting-2.xlsx,2021,Montana,497,49,99,1,28,9,11,100,0,110,90
WH_N,2021-cexiting-2.xlsx,2021,Nebraska,1141,53,184,8,49,14,1,0,457,209,166
WH_N,2021-cexiting-2.xlsx,2021,Nevada,1222,122,106,0,84,6,23,395,NA,266,220
WH_N,2021-cexiting-2.xlsx,2021,New Hampshire,1605,149,319,NA,NA,47,52,176,NA,576,229
WH_N,2021-cexiting-2.xlsx,2021,New Jersey,4785,211,397,3,128,98,325,884,NA,1585,1154
WH_N,2021-cexiting-2.xlsx,2021,New Mexico,1086,97,81,0,87,79,48,163,0,260,271
WH_N,2021-cexiting-2.xlsx,2021,New York,13828,277,1446,7,423,632,316,2332,5644,1457,1294
WH_N,2021-cexiting-2.xlsx,2021,North Carolina,4436,499,437,18,181,133,50,1540,NA,899,679
WH_N,2021-cexiting-2.xlsx,2021,North Dakota,788,22,0,1,60,41,116,226,0,266,56
WH_N,2021-cexiting-2.xlsx,2021,Northern Marianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WH_N,2021-cexiting-2.xlsx,2021,Ohio,7711,665,1130,12,153,468,218,913,NA,3141,1011
WH_N,2021-cexiting-2.xlsx,2021,Oklahoma,1867,316,197,7,56,0,103,309,0,470,409
WH_N,2021-cexiting-2.xlsx,2021,Oregon,1944,199,104,3,100,90,25,46,0,967,410
WH_N,2021-cexiting-2.xlsx,2021,Pennsylvania,12183,861,3835,17,202,235,183,1088,NA,4532,1230
WH_N,2021-cexiting-2.xlsx,2021,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
WH_N,2021-cexiting-2.xlsx,2021,Rhode Island,1237,146,201,0,56,39,64,94,0,436,201
WH_N,2021-cexiting-2.xlsx,2021,South Carolina,3026,223,299,6,122,313,232,574,NA,761,496
WH_N,2021-cexiting-2.xlsx,2021,South Dakota,607,14,129,0,23,43,89,16,NA,263,30
WH_N,2021-cexiting-2.xlsx,2021,Tennessee,5385,564,49,14,193,161,206,1522,0,1042,1634
WH_N,2021-cexiting-2.xlsx,2021,Texas,9960,1234,1361,21,350,174,247,1236,NA,2658,2679
WH_N,2021-cexiting-2.xlsx,2021,Utah,3357,157,140,7,123,204,72,333,0,1285,1036
WH_N,2021-cexiting-2.xlsx,2021,Vermont,861,68,195,1,30,41,15,4,0,432,75
WH_N,2021-cexiting-2.xlsx,2021,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WH_N,2021-cexiting-2.xlsx,2021,Virginia,5152,1099,991,19,303,661,345,469,NA,851,414
WH_N,2021-cexiting-2.xlsx,2021,Washington,5339,441,277,7,292,187,319,517,0,1682,1617
WH_N,2021-cexiting-2.xlsx,2021,West Virginia,3147,236,185,3,91,79,106,869,NA,673,905
WH_N,2021-cexiting-2.xlsx,2021,Wisconsin,3758,150,542,3,62,84,100,927,0,1172,718
WH_N,2021-cexiting-2.xlsx,2021,Wyoming,790,45,168,1,62,57,34,41,NA,318,64
WH_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,184450,14940,21886,315,6380,8050,7229,26842,7507,59434,31867
AM_N,2122-cexiting-2.xlsx,2122,Alabama,5,0,0,0,0,0,1,0,NA,2,2
AM_N,2122-cexiting-2.xlsx,2122,Alaska,204,23,24,0,20,5,6,20,NA,71,35
AM_N,2122-cexiting-2.xlsx,2122,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,Arizona,197,28,7,3,5,2,16,22,NA,85,29
AM_N,2122-cexiting-2.xlsx,2122,Arkansas,6,0,2,0,0,0,0,1,NA,2,1
AM_N,2122-cexiting-2.xlsx,2122,California,116,7,10,0,7,3,11,33,NA,36,9
AM_N,2122-cexiting-2.xlsx,2122,Colorado,23,3,0,0,6,0,1,4,2,5,2
AM_N,2122-cexiting-2.xlsx,2122,Connecticut,17,1,3,0,0,0,1,2,1,9,0
AM_N,2122-cexiting-2.xlsx,2122,Delaware,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Florida,23,2,1,0,2,0,0,11,NA,5,2
AM_N,2122-cexiting-2.xlsx,2122,Georgia,5,2,0,0,0,0,0,1,NA,2,0
AM_N,2122-cexiting-2.xlsx,2122,Guam,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Idaho,18,2,0,0,0,0,0,4,NA,9,3
AM_N,2122-cexiting-2.xlsx,2122,Illinois,7,0,0,0,2,0,1,0,0,4,0
AM_N,2122-cexiting-2.xlsx,2122,Indiana,8,0,2,0,1,0,1,1,NA,2,1
AM_N,2122-cexiting-2.xlsx,2122,Iowa,31,2,0,0,4,1,3,0,NA,20,1
AM_N,2122-cexiting-2.xlsx,2122,Kansas,19,0,0,0,1,0,0,11,NA,7,0
AM_N,2122-cexiting-2.xlsx,2122,Kentucky,6,0,1,0,1,0,0,1,NA,3,0
AM_N,2122-cexiting-2.xlsx,2122,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Maine,7,2,0,0,0,0,0,1,NA,3,1
AM_N,2122-cexiting-2.xlsx,2122,Maryland,13,1,1,0,0,0,0,1,5,2,3
AM_N,2122-cexiting-2.xlsx,2122,Massachusetts,51,6,5,0,3,4,0,3,NA,20,10
AM_N,2122-cexiting-2.xlsx,2122,Michigan,80,13,6,0,5,9,0,6,NA,26,15
AM_N,2122-cexiting-2.xlsx,2122,Minnesota,94,22,7,0,1,8,3,0,NA,40,13
AM_N,2122-cexiting-2.xlsx,2122,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Missouri,5,0,0,0,0,1,0,0,1,3,0
AM_N,2122-cexiting-2.xlsx,2122,Montana,183,49,35,0,2,2,5,16,NA,27,47
AM_N,2122-cexiting-2.xlsx,2122,Nebraska,35,0,4,0,5,1,0,0,12,5,8
AM_N,2122-cexiting-2.xlsx,2122,Nevada,20,2,0,0,1,0,0,6,NA,7,4
AM_N,2122-cexiting-2.xlsx,2122,New Hampshire,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,New Jersey,18,1,3,0,0,0,0,7,NA,5,2
AM_N,2122-cexiting-2.xlsx,2122,New Mexico,248,51,10,0,18,13,7,18,NA,95,36
AM_N,2122-cexiting-2.xlsx,2122,New York,88,1,1,0,1,3,1,34,38,3,6
AM_N,2122-cexiting-2.xlsx,2122,North Carolina,80,13,2,1,4,4,0,16,NA,32,8
AM_N,2122-cexiting-2.xlsx,2122,North Dakota,131,19,0,0,7,13,11,8,NA,57,16
AM_N,2122-cexiting-2.xlsx,2122,Northern Marianas,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,Ohio,10,0,0,0,2,1,0,2,NA,5,0
AM_N,2122-cexiting-2.xlsx,2122,Oklahoma,182,20,22,1,5,0,11,45,NA,36,42
AM_N,2122-cexiting-2.xlsx,2122,Oregon,34,3,2,1,0,1,0,0,NA,20,7
AM_N,2122-cexiting-2.xlsx,2122,Pennsylvania,31,1,6,0,0,1,0,3,NA,17,3
AM_N,2122-cexiting-2.xlsx,2122,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,Rhode Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,South Carolina,24,3,1,0,1,3,0,3,NA,9,4
AM_N,2122-cexiting-2.xlsx,2122,South Dakota,113,14,8,2,3,4,10,0,NA,68,4
AM_N,2122-cexiting-2.xlsx,2122,Tennessee,23,1,0,0,0,1,2,7,NA,5,7
AM_N,2122-cexiting-2.xlsx,2122,Texas,32,4,2,0,1,0,2,5,NA,11,7
AM_N,2122-cexiting-2.xlsx,2122,Utah,32,5,0,0,3,1,2,6,NA,10,5
AM_N,2122-cexiting-2.xlsx,2122,Vermont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Virgin Islands,0,0,0,0,0,0,0,0,NA,0,0
AM_N,2122-cexiting-2.xlsx,2122,Virginia,12,3,1,0,1,1,0,1,NA,4,1
AM_N,2122-cexiting-2.xlsx,2122,Washington,113,15,6,1,3,7,9,17,NA,33,22
AM_N,2122-cexiting-2.xlsx,2122,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,2122-cexiting-2.xlsx,2122,Wisconsin,65,6,4,0,1,2,5,10,NA,24,13
AM_N,2122-cexiting-2.xlsx,2122,Wyoming,16,2,0,0,0,0,0,2,NA,8,4
AM_N,2122-cexiting-2.xlsx,2122,US and Outlying Areas,2467,330,180,10,118,96,109,333,59,855,377
AS_N,2122-cexiting-2.xlsx,2122,Alabama,57,4,5,0,7,3,1,7,NA,14,16
AS_N,2122-cexiting-2.xlsx,2122,Alaska,49,6,6,0,5,1,1,5,NA,17,8
AS_N,2122-cexiting-2.xlsx,2122,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
AS_N,2122-cexiting-2.xlsx,2122,Arizona,140,10,5,0,4,5,10,14,NA,64,28
AS_N,2122-cexiting-2.xlsx,2122,Arkansas,21,1,2,0,2,0,2,4,NA,7,3
AS_N,2122-cexiting-2.xlsx,2122,California,4406,152,255,6,108,140,155,1643,NA,1457,490
AS_N,2122-cexiting-2.xlsx,2122,Colorado,207,6,0,1,20,20,8,31,14,80,27
AS_N,2122-cexiting-2.xlsx,2122,Connecticut,244,10,24,0,26,8,19,15,1,101,40
AS_N,2122-cexiting-2.xlsx,2122,Delaware,50,3,4,0,9,3,1,3,NA,21,6
AS_N,2122-cexiting-2.xlsx,2122,District of Columbia,16,2,7,0,3,0,0,0,2,1,1
AS_N,2122-cexiting-2.xlsx,2122,Florida,325,30,10,0,14,6,2,133,NA,107,23
AS_N,2122-cexiting-2.xlsx,2122,Georgia,274,64,4,2,14,6,5,45,NA,128,6
AS_N,2122-cexiting-2.xlsx,2122,Guam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2122-cexiting-2.xlsx,2122,Hawaii,401,13,34,2,9,12,13,97,NA,127,94
AS_N,2122-cexiting-2.xlsx,2122,Idaho,17,1,1,0,4,0,4,3,NA,2,2
AS_N,2122-cexiting-2.xlsx,2122,Illinois,606,29,57,2,29,2,49,63,1,313,61
AS_N,2122-cexiting-2.xlsx,2122,Indiana,118,10,28,0,10,3,2,0,NA,36,29
AS_N,2122-cexiting-2.xlsx,2122,Iowa,77,3,6,0,8,1,14,0,NA,30,15
AS_N,2122-cexiting-2.xlsx,2122,Kansas,121,2,17,0,10,4,2,20,NA,52,14
AS_N,2122-cexiting-2.xlsx,2122,Kentucky,92,3,8,0,9,2,6,8,NA,54,2
AS_N,2122-cexiting-2.xlsx,2122,Louisiana,76,1,10,0,6,4,3,11,NA,34,7
AS_N,2122-cexiting-2.xlsx,2122,Maine,17,2,0,0,1,0,0,7,NA,4,3
AS_N,2122-cexiting-2.xlsx,2122,Maryland,538,32,93,0,13,2,5,16,187,92,98
AS_N,2122-cexiting-2.xlsx,2122,Massachusetts,1175,55,96,0,83,53,32,39,NA,522,295
AS_N,2122-cexiting-2.xlsx,2122,Michigan,314,21,27,1,25,15,7,26,NA,125,67
AS_N,2122-cexiting-2.xlsx,2122,Minnesota,300,5,11,0,11,19,5,4,NA,196,49
AS_N,2122-cexiting-2.xlsx,2122,Mississippi,17,1,3,0,2,0,0,2,NA,2,7
AS_N,2122-cexiting-2.xlsx,2122,Missouri,121,2,1,0,17,3,10,7,15,57,9
AS_N,2122-cexiting-2.xlsx,2122,Montana,7,3,1,0,0,0,0,1,NA,1,1
AS_N,2122-cexiting-2.xlsx,2122,Nebraska,64,3,5,0,3,1,1,0,28,11,12
AS_N,2122-cexiting-2.xlsx,2122,Nevada,190,15,9,0,12,0,1,48,NA,49,56
AS_N,2122-cexiting-2.xlsx,2122,New Hampshire,54,3,8,0,7,3,1,8,NA,16,8
AS_N,2122-cexiting-2.xlsx,2122,New Jersey,1177,41,46,2,48,14,103,208,NA,457,258
AS_N,2122-cexiting-2.xlsx,2122,New Mexico,41,4,2,0,7,4,1,4,NA,12,7
AS_N,2122-cexiting-2.xlsx,2122,New York,2137,28,47,6,83,66,31,619,877,159,221
AS_N,2122-cexiting-2.xlsx,2122,North Carolina,279,18,8,1,13,1,1,107,NA,70,60
AS_N,2122-cexiting-2.xlsx,2122,North Dakota,19,1,0,0,5,0,1,2,NA,9,1
AS_N,2122-cexiting-2.xlsx,2122,Northern Marianas,13,0,0,0,0,0,0,1,NA,9,3
AS_N,2122-cexiting-2.xlsx,2122,Ohio,349,24,37,0,32,14,14,29,NA,155,44
AS_N,2122-cexiting-2.xlsx,2122,Oklahoma,47,3,2,0,3,0,1,8,NA,18,12
AS_N,2122-cexiting-2.xlsx,2122,Oregon,146,8,3,0,20,9,0,0,NA,75,31
AS_N,2122-cexiting-2.xlsx,2122,Pennsylvania,761,21,168,0,41,8,24,78,NA,337,84
AS_N,2122-cexiting-2.xlsx,2122,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2122-cexiting-2.xlsx,2122,Rhode Island,34,3,4,0,3,0,4,5,NA,11,4
AS_N,2122-cexiting-2.xlsx,2122,South Carolina,102,6,7,0,6,16,7,13,NA,30,17
AS_N,2122-cexiting-2.xlsx,2122,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2122-cexiting-2.xlsx,2122,Tennessee,144,9,1,0,13,11,6,40,NA,23,41
AS_N,2122-cexiting-2.xlsx,2122,Texas,865,71,56,4,42,19,13,91,NA,306,263
AS_N,2122-cexiting-2.xlsx,2122,Utah,75,2,1,0,9,1,3,11,NA,24,24
AS_N,2122-cexiting-2.xlsx,2122,Vermont,10,0,2,0,0,0,0,0,NA,7,1
AS_N,2122-cexiting-2.xlsx,2122,Virgin Islands,0,0,0,0,0,0,0,0,NA,0,0
AS_N,2122-cexiting-2.xlsx,2122,Virginia,700,49,60,2,42,81,30,35,NA,260,141
AS_N,2122-cexiting-2.xlsx,2122,Washington,948,39,18,3,59,35,66,83,NA,289,356
AS_N,2122-cexiting-2.xlsx,2122,West Virginia,33,0,2,0,7,0,3,8,NA,6,7
AS_N,2122-cexiting-2.xlsx,2122,Wisconsin,177,7,15,0,9,7,3,32,NA,67,37
AS_N,2122-cexiting-2.xlsx,2122,Wyoming,4,0,0,0,0,0,0,0,NA,2,2
AS_N,2122-cexiting-2.xlsx,2122,US and Outlying Areas,18187,827,1217,33,918,604,676,3635,1125,6058,3094
BL_N,2122-cexiting-2.xlsx,2122,Alabama,1226,225,103,1,31,39,21,95,NA,432,279
BL_N,2122-cexiting-2.xlsx,2122,Alaska,33,4,4,0,3,1,1,3,NA,11,6
BL_N,2122-cexiting-2.xlsx,2122,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
BL_N,2122-cexiting-2.xlsx,2122,Arizona,249,25,8,1,6,6,13,26,NA,126,38
BL_N,2122-cexiting-2.xlsx,2122,Arkansas,269,25,33,0,8,7,14,28,NA,87,67
BL_N,2122-cexiting-2.xlsx,2122,California,2197,225,60,3,84,35,69,792,NA,726,203
BL_N,2122-cexiting-2.xlsx,2122,Colorado,323,28,0,1,23,10,7,47,14,133,60
BL_N,2122-cexiting-2.xlsx,2122,Connecticut,815,91,89,3,34,31,40,81,57,282,107
BL_N,2122-cexiting-2.xlsx,2122,Delaware,366,47,5,1,7,17,10,26,NA,229,24
BL_N,2122-cexiting-2.xlsx,2122,District of Columbia,513,117,41,0,28,27,1,16,80,105,98
BL_N,2122-cexiting-2.xlsx,2122,Florida,3399,468,119,8,88,38,58,1431,NA,888,301
BL_N,2122-cexiting-2.xlsx,2122,Georgia,2885,909,41,12,80,34,87,651,NA,1034,37
BL_N,2122-cexiting-2.xlsx,2122,Guam,0,0,0,0,0,0,0,0,NA,0,0
BL_N,2122-cexiting-2.xlsx,2122,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,2122-cexiting-2.xlsx,2122,Idaho,20,4,0,0,1,1,2,1,NA,9,2
BL_N,2122-cexiting-2.xlsx,2122,Illinois,2288,304,123,7,60,2,93,558,8,914,219
BL_N,2122-cexiting-2.xlsx,2122,Indiana,619,92,91,1,34,30,13,2,NA,282,74
BL_N,2122-cexiting-2.xlsx,2122,Iowa,237,37,10,0,13,6,28,6,NA,94,43
BL_N,2122-cexiting-2.xlsx,2122,Kansas,313,29,21,1,12,10,7,66,NA,140,27
BL_N,2122-cexiting-2.xlsx,2122,Kentucky,427,67,28,1,22,15,21,36,NA,216,21
BL_N,2122-cexiting-2.xlsx,2122,Louisiana,3004,313,188,17,93,73,62,507,NA,1538,213
BL_N,2122-cexiting-2.xlsx,2122,Maine,84,8,1,1,2,1,1,37,NA,23,10
BL_N,2122-cexiting-2.xlsx,2122,Maryland,2874,343,247,5,70,16,22,137,1340,383,311
BL_N,2122-cexiting-2.xlsx,2122,Massachusetts,1908,273,74,2,69,95,43,58,NA,952,342
BL_N,2122-cexiting-2.xlsx,2122,Michigan,2104,584,133,4,99,104,33,178,NA,616,353
BL_N,2122-cexiting-2.xlsx,2122,Minnesota,633,58,17,3,22,25,11,15,NA,385,97
BL_N,2122-cexiting-2.xlsx,2122,Mississippi,758,150,27,6,25,26,12,173,NA,151,188
BL_N,2122-cexiting-2.xlsx,2122,Missouri,1045,77,14,6,41,88,50,80,140,431,118
BL_N,2122-cexiting-2.xlsx,2122,Montana,11,0,3,0,0,0,0,3,NA,4,1
BL_N,2122-cexiting-2.xlsx,2122,Nebraska,113,15,19,0,6,1,0,0,38,15,19
BL_N,2122-cexiting-2.xlsx,2122,Nevada,401,78,14,1,24,1,2,100,NA,85,96
BL_N,2122-cexiting-2.xlsx,2122,New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,2122-cexiting-2.xlsx,2122,New Jersey,1608,90,51,2,56,15,181,381,NA,652,180
BL_N,2122-cexiting-2.xlsx,2122,New Mexico,63,5,2,1,10,2,0,16,NA,17,10
BL_N,2122-cexiting-2.xlsx,2122,New York,3589,123,89,8,132,137,86,1053,1400,299,262
BL_N,2122-cexiting-2.xlsx,2122,North Carolina,2240,338,81,11,55,30,23,859,NA,581,262
BL_N,2122-cexiting-2.xlsx,2122,North Dakota,95,9,0,0,14,2,10,14,NA,34,12
BL_N,2122-cexiting-2.xlsx,2122,Northern Marianas,0,0,0,0,0,0,0,0,NA,0,0
BL_N,2122-cexiting-2.xlsx,2122,Ohio,1733,276,134,1,44,51,65,234,NA,746,182
BL_N,2122-cexiting-2.xlsx,2122,Oklahoma,219,48,10,0,7,0,12,45,NA,48,49
BL_N,2122-cexiting-2.xlsx,2122,Oregon,101,9,2,0,12,2,1,1,NA,52,22
BL_N,2122-cexiting-2.xlsx,2122,Pennsylvania,2844,326,309,9,95,29,53,435,NA,1319,269
BL_N,2122-cexiting-2.xlsx,2122,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
BL_N,2122-cexiting-2.xlsx,2122,Rhode Island,138,19,13,0,7,4,12,3,NA,65,15
BL_N,2122-cexiting-2.xlsx,2122,South Carolina,2035,278,72,9,55,157,173,395,NA,637,259
BL_N,2122-cexiting-2.xlsx,2122,South Dakota,36,4,2,0,4,1,2,0,NA,23,0
BL_N,2122-cexiting-2.xlsx,2122,Tennessee,1630,310,7,5,58,20,43,498,NA,364,325
BL_N,2122-cexiting-2.xlsx,2122,Texas,2784,466,249,6,78,41,58,411,NA,823,652
BL_N,2122-cexiting-2.xlsx,2122,Utah,57,2,3,0,5,0,1,11,NA,16,19
BL_N,2122-cexiting-2.xlsx,2122,Vermont,23,1,2,0,2,1,0,0,NA,13,4
BL_N,2122-cexiting-2.xlsx,2122,Virgin Islands,67,7,11,0,2,2,2,14,NA,26,3
BL_N,2122-cexiting-2.xlsx,2122,Virginia,2075,304,162,4,87,215,180,188,NA,608,327
BL_N,2122-cexiting-2.xlsx,2122,Washington,530,48,9,3,36,11,24,74,NA,223,102
BL_N,2122-cexiting-2.xlsx,2122,West Virginia,133,14,6,0,16,3,2,27,NA,32,33
BL_N,2122-cexiting-2.xlsx,2122,Wisconsin,728,89,34,5,14,24,27,241,NA,195,99
BL_N,2122-cexiting-2.xlsx,2122,Wyoming,4,0,2,0,1,0,0,0,NA,1,0
BL_N,2122-cexiting-2.xlsx,2122,US and Outlying Areas,51926,7370,2765,149,1787,1486,1679,10064,3077,17099,6450
HI_N,2122-cexiting-2.xlsx,2122,Alabama,234,36,21,3,5,12,2,19,NA,75,61
HI_N,2122-cexiting-2.xlsx,2122,Alaska,32,4,4,0,3,1,1,3,NA,11,5
HI_N,2122-cexiting-2.xlsx,2122,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
HI_N,2122-cexiting-2.xlsx,2122,Arizona,1855,222,90,11,43,38,76,229,NA,899,247
HI_N,2122-cexiting-2.xlsx,2122,Arkansas,133,4,16,0,2,1,6,16,NA,56,32
HI_N,2122-cexiting-2.xlsx,2122,California,25314,1585,1044,49,375,749,1267,8958,NA,9056,2231
HI_N,2122-cexiting-2.xlsx,2122,Colorado,1935,198,0,2,90,79,74,287,99,757,349
HI_N,2122-cexiting-2.xlsx,2122,Connecticut,2120,237,216,1,77,99,115,216,101,783,275
HI_N,2122-cexiting-2.xlsx,2122,Delaware,280,32,10,0,13,24,3,16,NA,169,13
HI_N,2122-cexiting-2.xlsx,2122,District of Columbia,156,20,21,0,11,3,4,8,37,28,24
HI_N,2122-cexiting-2.xlsx,2122,Florida,6574,500,200,11,157,121,295,2607,NA,2109,574
HI_N,2122-cexiting-2.xlsx,2122,Georgia,1048,260,12,3,38,23,41,193,NA,465,13
HI_N,2122-cexiting-2.xlsx,2122,Guam,0,0,0,0,0,0,0,0,NA,0,0
HI_N,2122-cexiting-2.xlsx,2122,Hawaii,188,9,6,2,33,5,5,21,NA,66,41
HI_N,2122-cexiting-2.xlsx,2122,Idaho,293,39,10,1,9,9,16,63,NA,75,71
HI_N,2122-cexiting-2.xlsx,2122,Illinois,4308,389,287,7,67,15,303,734,21,2101,384
HI_N,2122-cexiting-2.xlsx,2122,Indiana,680,81,118,1,30,38,21,3,NA,298,90
HI_N,2122-cexiting-2.xlsx,2122,Iowa,255,34,17,0,22,12,52,11,NA,25,82
HI_N,2122-cexiting-2.xlsx,2122,Kansas,972,48,47,1,33,41,37,183,NA,491,91
HI_N,2122-cexiting-2.xlsx,2122,Kentucky,346,29,18,0,15,9,33,29,NA,193,20
